"halaman_pdf","alasan","teks"
"948","margin_kepala_kaki","916  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"948","teks_miring_watermark","https://www.bps.go.id"
"949","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  917"
"949","teks_miring_watermark","https://www.bps.go.id"
"950","margin_kepala_kaki","918  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"950","teks_miring_watermark","https://www.bps.go.id"
"951","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  919"
"951","teks_miring_watermark","https://www.bps.go.id"
"952","margin_kepala_kaki","920  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"952","teks_miring_watermark","https://www.bps.go.id"
"953","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  921"
"953","teks_miring_watermark","https://www.bps.go.id"
"954","margin_kepala_kaki","922  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"954","teks_miring_watermark","https://www.bps.go.id"
"955","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  923"
"955","teks_miring_watermark","https://www.bps.go.id"
"956","margin_kepala_kaki","924  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"956","teks_miring_watermark","https://www.bps.go.id"
"957","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  925"
"957","teks_miring_watermark","https://www.bps.go.id"
"958","margin_kepala_kaki","926  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"958","teks_miring_watermark","https://www.bps.go.id"
"959","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  927"
"959","teks_miring_watermark","https://www.bps.go.id"
"960","margin_kepala_kaki","928  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"960","teks_miring_watermark","https://www.bps.go.id"
"961","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  929"
"961","teks_miring_watermark","https://www.bps.go.id"
"962","margin_kepala_kaki","930  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"962","teks_miring_watermark","https://www.bps.go.id"
"963","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  931"
"963","teks_miring_watermark","https://www.bps.go.id"
"964","margin_kepala_kaki","932  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"964","teks_miring_watermark","https://www.bps.go.id"
"965","margin_kepala_kaki","Pekerja Pengolahan, Kerajinan, dan YBDI  |  933"
"965","teks_miring_watermark","https://www.bps.go.id"
"966","teks_miring_watermark","https://www.bps.go.id"
"967","teks_miring_watermark","https://www.bps.go.id"
"968","teks_miring_watermark","https://www.bps.go.id"
"969","margin_kepala_kaki","Operator dan Perakit Mesin  |  937"
"969","teks_miring_watermark","https://www.bps.go.id"
"970","margin_kepala_kaki","938  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"970","teks_miring_watermark","https://www.bps.go.id"
"971","margin_kepala_kaki","Operator dan Perakit Mesin  |  939"
"971","teks_miring_watermark","https://www.bps.go.id"
"972","margin_kepala_kaki","940  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"972","teks_miring_watermark","https://www.bps.go.id"
"973","margin_kepala_kaki","Operator dan Perakit Mesin  |  941"
"973","teks_miring_watermark","https://www.bps.go.id"
"974","margin_kepala_kaki","942  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"974","teks_miring_watermark","https://www.bps.go.id"
"975","margin_kepala_kaki","Operator dan Perakit Mesin  |  943"
"975","teks_miring_watermark","https://www.bps.go.id"
"976","margin_kepala_kaki","944  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"976","teks_miring_watermark","https://www.bps.go.id"
"977","margin_kepala_kaki","Operator dan Perakit Mesin  |  945"
"977","teks_miring_watermark","https://www.bps.go.id"
"978","margin_kepala_kaki","946  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"978","teks_miring_watermark","https://www.bps.go.id"
"979","margin_kepala_kaki","Operator dan Perakit Mesin  |  947"
"979","teks_miring_watermark","https://www.bps.go.id"
"980","margin_kepala_kaki","948  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"980","teks_miring_watermark","https://www.bps.go.id"
"981","margin_kepala_kaki","Operator dan Perakit Mesin  |  949"
"981","teks_miring_watermark","https://www.bps.go.id"
"982","margin_kepala_kaki","950  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"982","teks_miring_watermark","https://www.bps.go.id"
"983","margin_kepala_kaki","Operator dan Perakit Mesin  |  951"
"983","teks_miring_watermark","https://www.bps.go.id"
"984","margin_kepala_kaki","952  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"984","teks_miring_watermark","https://www.bps.go.id"
"985","margin_kepala_kaki","Operator dan Perakit Mesin  |  953"
"985","teks_miring_watermark","https://www.bps.go.id"
"986","margin_kepala_kaki","954  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"986","teks_miring_watermark","https://www.bps.go.id"
"987","margin_kepala_kaki","Operator dan Perakit Mesin  |  955"
"987","teks_miring_watermark","https://www.bps.go.id"
"988","margin_kepala_kaki","956  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"988","teks_miring_watermark","https://www.bps.go.id"
"989","margin_kepala_kaki","Operator dan Perakit Mesin  |  957"
"989","teks_miring_watermark","https://www.bps.go.id"
"990","margin_kepala_kaki","958  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"990","teks_miring_watermark","https://www.bps.go.id"
"991","margin_kepala_kaki","Operator dan Perakit Mesin  |  959"
"991","teks_miring_watermark","https://www.bps.go.id"
"992","margin_kepala_kaki","960  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"992","teks_miring_watermark","https://www.bps.go.id"
"993","margin_kepala_kaki","Operator dan Perakit Mesin  |  961"
"993","teks_miring_watermark","https://www.bps.go.id"
"994","margin_kepala_kaki","962  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"994","teks_miring_watermark","https://www.bps.go.id"
"995","margin_kepala_kaki","Operator dan Perakit Mesin  |  963"
"995","teks_miring_watermark","https://www.bps.go.id"
"996","margin_kepala_kaki","964  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"996","teks_miring_watermark","https://www.bps.go.id"
"997","margin_kepala_kaki","Operator dan Perakit Mesin  |  965"
"997","teks_miring_watermark","https://www.bps.go.id"
"998","margin_kepala_kaki","966  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"998","teks_miring_watermark","https://www.bps.go.id"
"999","margin_kepala_kaki","Operator dan Perakit Mesin  |  967"
"999","teks_miring_watermark","https://www.bps.go.id"
"1000","margin_kepala_kaki","968  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1000","teks_miring_watermark","https://www.bps.go.id"
"1001","margin_kepala_kaki","Operator dan Perakit Mesin  |  969"
"1001","teks_miring_watermark","https://www.bps.go.id"
"1002","margin_kepala_kaki","970  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1002","teks_miring_watermark","https://www.bps.go.id"
"1003","margin_kepala_kaki","Operator dan Perakit Mesin  |  971"
"1003","teks_miring_watermark","https://www.bps.go.id"
"1004","margin_kepala_kaki","972  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1004","teks_miring_watermark","https://www.bps.go.id"
"1005","margin_kepala_kaki","Operator dan Perakit Mesin  |  973"
"1005","teks_miring_watermark","https://www.bps.go.id"
"1006","margin_kepala_kaki","974  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1006","teks_miring_watermark","https://www.bps.go.id"
"1007","margin_kepala_kaki","Operator dan Perakit Mesin  |  975"
"1007","teks_miring_watermark","https://www.bps.go.id"
"1008","margin_kepala_kaki","976  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1008","teks_miring_watermark","https://www.bps.go.id"
"1009","margin_kepala_kaki","Operator dan Perakit Mesin  |  977"
"1009","teks_miring_watermark","https://www.bps.go.id"
"1010","margin_kepala_kaki","978  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1010","teks_miring_watermark","https://www.bps.go.id"
"1011","margin_kepala_kaki","Operator dan Perakit Mesin  |  979"
"1011","teks_miring_watermark","https://www.bps.go.id"
"1012","margin_kepala_kaki","980  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1012","teks_miring_watermark","https://www.bps.go.id"
"1013","margin_kepala_kaki","Operator dan Perakit Mesin  |  981"
"1013","teks_miring_watermark","https://www.bps.go.id"
"1014","margin_kepala_kaki","982  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1014","teks_miring_watermark","https://www.bps.go.id"
"1015","margin_kepala_kaki","Operator dan Perakit Mesin  |  983"
"1015","teks_miring_watermark","https://www.bps.go.id"
"1016","margin_kepala_kaki","984  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1016","teks_miring_watermark","https://www.bps.go.id"
"1017","margin_kepala_kaki","Operator dan Perakit Mesin  |  985"
"1017","teks_miring_watermark","https://www.bps.go.id"
"1018","margin_kepala_kaki","986  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1018","teks_miring_watermark","https://www.bps.go.id"
"1019","margin_kepala_kaki","Operator dan Perakit Mesin  |  987"
"1019","teks_miring_watermark","https://www.bps.go.id"
"1020","margin_kepala_kaki","988  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1020","teks_miring_watermark","https://www.bps.go.id"
"1021","margin_kepala_kaki","Operator dan Perakit Mesin  |  989"
"1021","teks_miring_watermark","https://www.bps.go.id"
"1022","margin_kepala_kaki","990  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1022","teks_miring_watermark","https://www.bps.go.id"
"1023","margin_kepala_kaki","Operator dan Perakit Mesin  |  991"
"1023","teks_miring_watermark","https://www.bps.go.id"
"1024","margin_kepala_kaki","992  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1024","teks_miring_watermark","https://www.bps.go.id"
"1025","margin_kepala_kaki","Operator dan Perakit Mesin  |  993"
"1025","teks_miring_watermark","https://www.bps.go.id"
"1026","margin_kepala_kaki","994  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1026","teks_miring_watermark","https://www.bps.go.id"
"1027","margin_kepala_kaki","Operator dan Perakit Mesin  |  995"
"1027","teks_miring_watermark","https://www.bps.go.id"
"1028","margin_kepala_kaki","996  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1028","teks_miring_watermark","https://www.bps.go.id"
"1029","margin_kepala_kaki","Operator dan Perakit Mesin  |  997"
"1029","teks_miring_watermark","https://www.bps.go.id"
"1030","margin_kepala_kaki","998  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1030","teks_miring_watermark","https://www.bps.go.id"
"1031","margin_kepala_kaki","Operator dan Perakit Mesin  |  999"
"1031","teks_miring_watermark","https://www.bps.go.id"
"1032","margin_kepala_kaki","1000  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1032","teks_miring_watermark","https://www.bps.go.id"
"1033","margin_kepala_kaki","Operator dan Perakit Mesin  |  1001"
"1033","teks_miring_watermark","https://www.bps.go.id"
"1034","margin_kepala_kaki","1002  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1034","teks_miring_watermark","https://www.bps.go.id"
"1035","margin_kepala_kaki","Operator dan Perakit Mesin  |  1003"
"1035","teks_miring_watermark","https://www.bps.go.id"
"1036","margin_kepala_kaki","1004  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1036","teks_miring_watermark","https://www.bps.go.id"
"1037","margin_kepala_kaki","Operator dan Perakit Mesin  |  1005"
"1037","teks_miring_watermark","https://www.bps.go.id"
"1038","margin_kepala_kaki","1006  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1038","teks_miring_watermark","https://www.bps.go.id"
"1039","margin_kepala_kaki","Operator dan Perakit Mesin  |  1007"
"1039","teks_miring_watermark","https://www.bps.go.id"
"1040","margin_kepala_kaki","1008  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1040","teks_miring_watermark","https://www.bps.go.id"
"1041","margin_kepala_kaki","Operator dan Perakit Mesin  |  1009"
"1041","teks_miring_watermark","https://www.bps.go.id"
"1042","margin_kepala_kaki","1010  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1042","teks_miring_watermark","https://www.bps.go.id"
"1043","margin_kepala_kaki","Operator dan Perakit Mesin  |  1011"
"1043","teks_miring_watermark","https://www.bps.go.id"
"1044","margin_kepala_kaki","1012  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1044","teks_miring_watermark","https://www.bps.go.id"
"1045","margin_kepala_kaki","Operator dan Perakit Mesin  |  1013"
"1045","teks_miring_watermark","https://www.bps.go.id"
"1046","margin_kepala_kaki","1014  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1046","teks_miring_watermark","https://www.bps.go.id"
"1047","margin_kepala_kaki","Operator dan Perakit Mesin  |  1015"
"1047","teks_miring_watermark","https://www.bps.go.id"
"1048","margin_kepala_kaki","1016  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1048","teks_miring_watermark","https://www.bps.go.id"
"1049","margin_kepala_kaki","Operator dan Perakit Mesin  |  1017"
"1049","teks_miring_watermark","https://www.bps.go.id"
"1050","margin_kepala_kaki","1018  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1050","teks_miring_watermark","https://www.bps.go.id"
"1051","margin_kepala_kaki","Operator dan Perakit Mesin  |  1019"
"1051","teks_miring_watermark","https://www.bps.go.id"
"1052","margin_kepala_kaki","1020  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1052","teks_miring_watermark","https://www.bps.go.id"
"1053","margin_kepala_kaki","Operator dan Perakit Mesin  |  1021"
"1053","teks_miring_watermark","https://www.bps.go.id"
"1054","teks_miring_watermark","https://www.bps.go.id"
"1055","teks_miring_watermark","https://www.bps.go.id"
"1056","teks_miring_watermark","https://www.bps.go.id"
"1057","margin_kepala_kaki","Pekerja Kasar  |  1025"
"1057","teks_miring_watermark","https://www.bps.go.id"
"1058","margin_kepala_kaki","1026  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1058","teks_miring_watermark","https://www.bps.go.id"
"1059","margin_kepala_kaki","Pekerja Kasar  |  1027"
"1059","teks_miring_watermark","https://www.bps.go.id"
"1060","margin_kepala_kaki","1028  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1060","teks_miring_watermark","https://www.bps.go.id"
"1061","margin_kepala_kaki","Pekerja Kasar  |  1029"
"1061","teks_miring_watermark","https://www.bps.go.id"
"1062","margin_kepala_kaki","1030  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1062","teks_miring_watermark","https://www.bps.go.id"
"1063","margin_kepala_kaki","Pekerja Kasar  |  1031"
"1063","teks_miring_watermark","https://www.bps.go.id"
"1064","margin_kepala_kaki","1032  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1064","teks_miring_watermark","https://www.bps.go.id"
"1065","margin_kepala_kaki","Pekerja Kasar  |  1033"
"1065","teks_miring_watermark","https://www.bps.go.id"
"1066","margin_kepala_kaki","1034  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1066","teks_miring_watermark","https://www.bps.go.id"
"1067","margin_kepala_kaki","Pekerja Kasar  |  1035"
"1067","teks_miring_watermark","https://www.bps.go.id"
"1068","margin_kepala_kaki","1036  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1068","teks_miring_watermark","https://www.bps.go.id"
"1069","margin_kepala_kaki","Pekerja Kasar  |  1037"
"1069","teks_miring_watermark","https://www.bps.go.id"
"1070","margin_kepala_kaki","1038  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1070","teks_miring_watermark","https://www.bps.go.id"
"1071","margin_kepala_kaki","Pekerja Kasar  |  1039"
"1071","teks_miring_watermark","https://www.bps.go.id"
"1072","margin_kepala_kaki","1040  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1072","teks_miring_watermark","https://www.bps.go.id"
"1073","margin_kepala_kaki","Pekerja Kasar  |  1041"
"1073","teks_miring_watermark","https://www.bps.go.id"
"1074","margin_kepala_kaki","1042  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1074","teks_miring_watermark","https://www.bps.go.id"
"1075","margin_kepala_kaki","Pekerja Kasar  |  1043"
"1075","teks_miring_watermark","https://www.bps.go.id"
"1076","margin_kepala_kaki","1044  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1076","teks_miring_watermark","https://www.bps.go.id"
"1077","margin_kepala_kaki","Pekerja Kasar  |  1045"
"1077","teks_miring_watermark","https://www.bps.go.id"
"1078","margin_kepala_kaki","1046  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1078","teks_miring_watermark","https://www.bps.go.id"
"1079","margin_kepala_kaki","Pekerja Kasar  |  1047"
"1079","teks_miring_watermark","https://www.bps.go.id"
"1080","margin_kepala_kaki","1048  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1080","teks_miring_watermark","https://www.bps.go.id"
"1081","margin_kepala_kaki","Pekerja Kasar  |  1049"
"1081","teks_miring_watermark","https://www.bps.go.id"
"1082","margin_kepala_kaki","1050  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1082","teks_miring_watermark","https://www.bps.go.id"
"1083","margin_kepala_kaki","Pekerja Kasar  |  1051"
"1083","teks_miring_watermark","https://www.bps.go.id"
"1084","margin_kepala_kaki","1052  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1084","teks_miring_watermark","https://www.bps.go.id"
"1085","margin_kepala_kaki","Pekerja Kasar  |  1053"
"1085","teks_miring_watermark","https://www.bps.go.id"
"1086","margin_kepala_kaki","1054  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1086","teks_miring_watermark","https://www.bps.go.id"
"1087","margin_kepala_kaki","Pekerja Kasar  |  1055"
"1087","teks_miring_watermark","https://www.bps.go.id"
"1088","margin_kepala_kaki","1056  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1088","teks_miring_watermark","https://www.bps.go.id"
"1089","margin_kepala_kaki","Pekerja Kasar  |  1057"
"1089","teks_miring_watermark","https://www.bps.go.id"
"1090","margin_kepala_kaki","1058  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1090","teks_miring_watermark","https://www.bps.go.id"
"1091","margin_kepala_kaki","Pekerja Kasar  |  1059"
"1091","teks_miring_watermark","https://www.bps.go.id"
"1092","margin_kepala_kaki","1060  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1092","teks_miring_watermark","https://www.bps.go.id"
"1093","margin_kepala_kaki","Pekerja Kasar  |  1061"
"1093","teks_miring_watermark","https://www.bps.go.id"
"1094","margin_kepala_kaki","1062  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1094","teks_miring_watermark","https://www.bps.go.id"
"1095","margin_kepala_kaki","Pekerja Kasar  |  1063"
"1095","teks_miring_watermark","https://www.bps.go.id"
"1096","margin_kepala_kaki","1064  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1096","teks_miring_watermark","https://www.bps.go.id"
"1097","margin_kepala_kaki","Pekerja Kasar  |  1065"
"1097","teks_miring_watermark","https://www.bps.go.id"
"1098","margin_kepala_kaki","1066  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1098","teks_miring_watermark","https://www.bps.go.id"
"1099","margin_kepala_kaki","Pekerja Kasar  |  1067"
"1099","teks_miring_watermark","https://www.bps.go.id"
"1100","margin_kepala_kaki","1068  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1100","teks_miring_watermark","https://www.bps.go.id"
"1101","margin_kepala_kaki","Pekerja Kasar  |  1069"
"1101","teks_miring_watermark","https://www.bps.go.id"
"1102","margin_kepala_kaki","1070  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1102","teks_miring_watermark","https://www.bps.go.id"
"1103","margin_kepala_kaki","Pekerja Kasar  |  1071"
"1103","teks_miring_watermark","https://www.bps.go.id"
"1104","margin_kepala_kaki","1072  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1104","teks_miring_watermark","https://www.bps.go.id"
"1105","margin_kepala_kaki","Pekerja Kasar  |  1073"
"1105","teks_miring_watermark","https://www.bps.go.id"
"1106","margin_kepala_kaki","1074  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1106","teks_miring_watermark","https://www.bps.go.id"
"1107","margin_kepala_kaki","Pekerja Kasar  |  1075"
"1107","teks_miring_watermark","https://www.bps.go.id"
"1108","margin_kepala_kaki","1076  |  Klasifikasi Baku Jabatan Indonesia (KBJI) 2026"
"1108","teks_miring_watermark","https://www.bps.go.id"
