"kode","kode_normalisasi","jumlah_digit","tingkat","kode_induk","nama_resmi","kode_golongan_pokok","nama_golongan_pokok","jalur_kode","kelompok_sisa","halaman_cetak_mulai"
"8181.05","818105","6","Jabatan","8181","OPERATOR MESIN PENCAMPUR TANAH LIAT","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8181 > 8181.05","tidak","987"
"8181.06","818106","6","Jabatan","8181","OPERATOR MESIN PENCAMPUR BAHAN KACA","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8181 > 8181.06","tidak","987"
"8181.99","818199","6","Jabatan","8181","OPERATOR MESIN PENGOLAHAN KACA DAN KERAMIK LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8181 > 8181.99","ya","988"
"8182","8182","4","Subgolongan","818","OPERATOR MESIN UAP DAN KETEL UAP","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182","tidak","988"
"8182.01","818201","6","Jabatan","8182","OPERATOR KETEL UAP","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.01","tidak","989"
"8182.02","818202","6","Jabatan","8182","OPERATOR KETEL UAP KAPAL","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.02","tidak","989"
"8182.03","818203","6","Jabatan","8182","OPERATOR MESIN UAP","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.03","tidak","990"
"8182.04","818204","6","Jabatan","8182","JURU API","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.04","tidak","990"
"8182.05","818205","6","Jabatan","8182","OPERATOR MESIN PEMBANGKIT TENAGA PANAS","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.05","tidak","990"
"8182.99","818299","6","Jabatan","8182","OPERATOR MESIN UAP DAN KETEL UAP LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8182 > 8182.99","ya","990"
"8183","8183","4","Subgolongan","818","OPERATOR MESIN PENGISIAN BOTOL, PELABELAN, DAN PENGEMASAN","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183","tidak","991"
"8183.01","818301","6","Jabatan","8183","OPERATOR MESIN PENGISIAN BOTOL","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183 > 8183.01","tidak","991"
"8183.02","818302","6","Jabatan","8183","OPERATOR MESIN PELABELAN","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183 > 8183.02","tidak","991"
"8183.03","818303","6","Jabatan","8183","OPERATOR MESIN PENGEMASAN","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183 > 8183.03","tidak","992"
"8183.04","818304","6","Jabatan","8183","OPERATOR MESIN PEMBUNGKUSAN","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183 > 8183.04","tidak","992"
"8183.99","818399","6","Jabatan","8183","OPERATOR MESIN PENGISIAN BOTOL, PELABELAN, DAN PENGEMASAN LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8183 > 8183.99","ya","992"
"8189","8189","4","Subgolongan","818","OPERATOR MESIN STASIONER YTDL","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8189","ya","992"
"8189.01","818901","6","Jabatan","8189","OPERATOR MESIN PRODUKSI CIP SILIKON","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8189 > 8189.01","tidak","993"
"8189.02","818902","6","Jabatan","8189","OPERATOR MESIN PENYAMBUNGAN KABEL DAN TALI TEMALI","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8189 > 8189.02","tidak","993"
"8189.99","818999","6","Jabatan","8189","OPERATOR MESIN STASIONER YTDL LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 81 > 818 > 8189 > 8189.99","ya","993"
"82","82","2","Subgolongan pokok","8","PERAKIT","8","OPERATOR DAN PERAKIT MESIN","8 > 82","tidak","993"
"821","821","3","Golongan","82","PERAKIT","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821","tidak","993"
"8211","8211","4","Subgolongan","821","PERAKIT MESIN MEKANIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211","tidak","994"
"8211.01","821101","6","Jabatan","8211","PERAKIT GEARBOX","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.01","tidak","994"
"8211.02","821102","6","Jabatan","8211","PERAKIT MESIN PENGGERAK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.02","tidak","995"
"8211.03","821103","6","Jabatan","8211","PEMASANG/PENGINSTALASI MESIN PENGGERAK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.03","tidak","995"
"8211.04","821104","6","Jabatan","8211","PERAKIT KENDARAAN","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.04","tidak","995"
"8211.05","821105","6","Jabatan","8211","BENCH FITTER","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.05","tidak","995"
"8211.06","821106","6","Jabatan","8211","PERAKIT PESAWAT TERBANG","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.06","tidak","996"
"8211.07","821107","6","Jabatan","8211","PERAKIT TURBIN","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.07","tidak","996"
"8211.99","821199","6","Jabatan","8211","PERAKIT MESIN MEKANIK LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8211 > 8211.99","ya","996"
"8212","8212","4","Subgolongan","821","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8212","tidak","996"
"8212.01","821201","6","Jabatan","8212","PERAKIT PERALATAN ELEKTRONIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8212 > 8212.01","tidak","997"
"8212.02","821202","6","Jabatan","8212","PERAKIT PERALATAN LISTRIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8212 > 8212.02","tidak","997"
"8212.03","821203","6","Jabatan","8212","PERAKIT PERALATAN ELEKTRO-MEKANIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8212 > 8212.03","tidak","997"
"8212.99","821299","6","Jabatan","8212","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8212 > 8212.99","ya","997"
"8219","8219","4","Subgolongan","821","PERAKIT YTDL","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219","ya","998"
"8219.01","821901","6","Jabatan","8219","PERAKIT PRODUK LOGAM (KECUALI MESIN MEKANIK)","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.01","tidak","999"
"8219.02","821902","6","Jabatan","8219","PERAKIT PRODUK PLASTIK","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.02","tidak","999"
"8219.03","821903","6","Jabatan","8219","PERAKIT PRODUK KARET","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.03","tidak","999"
"8219.04","821904","6","Jabatan","8219","PERAKIT PRODUK KAYU","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.04","tidak","999"
"8219.05","821905","6","Jabatan","8219","PERAKIT PINTU","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.05","tidak","1000"
"8219.06","821906","6","Jabatan","8219","PERAKIT PERHIASAN","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.06","tidak","1000"
"8219.07","821907","6","Jabatan","8219","PERAKIT PRODUK DARI KULIT","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.07","tidak","1000"
"8219.08","821908","6","Jabatan","8219","PERAKIT PRODUK DARI KARTON","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.08","tidak","1001"
"8219.09","821909","6","Jabatan","8219","PEMBUAT PAYUNG","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.09","tidak","1001"
"8219.99","821999","6","Jabatan","8219","PERAKIT YTDL LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 82 > 821 > 8219 > 8219.99","ya","1001"
"83","83","2","Subgolongan pokok","8","PENGEMUDI DAN OPERATOR MESIN BERGERAK","8","OPERATOR DAN PERAKIT MESIN","8 > 83","tidak","1001"
"831","831","3","Golongan","83","MASINIS MESIN LOKOMOTIF DAN YBDI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831","tidak","1002"
"8311","8311","4","Subgolongan","831","MASINIS MESIN LOKOMOTIF","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8311","tidak","1002"
"8311.01","831101","6","Jabatan","8311","MASINIS LOKOMOTIF","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8311 > 8311.01","tidak","1003"
"8311.02","831102","6","Jabatan","8311","MASINIS KERETA API","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8311 > 8311.02","tidak","1003"
"8311.99","831199","6","Jabatan","8311","MASINIS MESIN LOKOMOTIF LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8311 > 8311.99","ya","1003"
"8312","8312","4","Subgolongan","831","OPERATOR REM, SINYAL, DAN LANGSIR KERETA API","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312","tidak","1003"
"8312.01","831201","6","Jabatan","8312","OPERATOR/JURU REM KERETA API","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312 > 8312.01","tidak","1004"
"8312.02","831202","6","Jabatan","8312","OPERATOR/JURU LANGSIR KERETA API","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312 > 8312.02","tidak","1004"
"8312.03","831203","6","Jabatan","8312","OPERATOR/JURU SINYAL KERETA API","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312 > 8312.03","tidak","1005"
"8312.04","831204","6","Jabatan","8312","YARDMASTER & TRAIN CONDUCTOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312 > 8312.04","tidak","1005"
"8312.99","831299","6","Jabatan","8312","OPERATOR REM, SINYAL, DAN LANGSIR KERETA API LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 831 > 8312 > 8312.99","ya","1005"
"832","832","3","Golongan","83","PENGEMUDI MOBIL, VAN, DAN SEPEDA MOTOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832","tidak","1005"
"8321","8321","4","Subgolongan","832","PENGEMUDI SEPEDA MOTOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321","tidak","1005"
"8321.01","832101","6","Jabatan","8321","PENGEMUDI SEPEDA MOTOR PENGIRIMAN BARANG/PESANAN","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321 > 8321.01","tidak","1006"
"8321.02","832102","6","Jabatan","8321","PENGEMUDI BECAK BERMOTOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321 > 8321.02","tidak","1006"
"8321.03","832103","6","Jabatan","8321","PENGEMUDI KENDARAAN BERMOTOR RODA TIGA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321 > 8321.03","tidak","1006"
"8321.04","832104","6","Jabatan","8321","PENGEMUDI SEPEDA MOTOR RODA DUA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321 > 8321.04","tidak","1006"
"8321.99","832199","6","Jabatan","8321","PENGEMUDI SEPEDA MOTOR LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8321 > 8321.99","ya","1007"
"8322","8322","4","Subgolongan","832","PENGEMUDI MOBIL, TAKSI, DAN VAN","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8322","tidak","1007"
"8322.01","832201","6","Jabatan","8322","PENGEMUDI MOBIL","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8322 > 8322.01","tidak","1007"
"8322.02","832202","6","Jabatan","8322","PENGEMUDI TAKSI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8322 > 8322.02","tidak","1007"
"8322.03","832203","6","Jabatan","8322","PENGEMUDI VAN/MOBIL BOKS","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8322 > 8322.03","tidak","1008"
"8322.99","832299","6","Jabatan","8322","PENGEMUDI MOBIL, TAKSI, DAN VAN LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 832 > 8322 > 8322.99","ya","1008"
"833","833","3","Golongan","83","PENGEMUDI TRUK BERAT DAN BUS","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833","tidak","1008"
"8331","8331","4","Subgolongan","833","PENGEMUDI BUS DAN TREM","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8331","tidak","1008"
"8331.01","833101","6","Jabatan","8331","PENGEMUDI BUS","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8331 > 8331.01","tidak","1009"
"8331.02","833102","6","Jabatan","8331","PENGEMUDI BUS WISATA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8331 > 8331.02","tidak","1009"
"8331.03","833103","6","Jabatan","8331","PENGEMUDI TREM","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8331 > 8331.03","tidak","1009"
"8331.99","833199","6","Jabatan","8331","PENGEMUDI BUS DAN TREM LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8331 > 8331.99","ya","1009"
"8332","8332","4","Subgolongan","833","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8332","tidak","1009"
"8332.01","833201","6","Jabatan","8332","PENGEMUDI TRUK BERAT","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8332 > 8332.01","tidak","1010"
"8332.02","833202","6","Jabatan","8332","PENGEMUDI KENDARAAN PENCAMPUR BETON","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8332 > 8332.02","tidak","1010"
"8332.03","833203","6","Jabatan","8332","PENGEMUDI TRUK KONTAINER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8332 > 8332.03","tidak","1010"
"8332.99","833299","6","Jabatan","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 833 > 8332 > 8332.99","ya","1011"
"834","834","3","Golongan","83","OPERATOR MESIN BERGERAK","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834","tidak","1011"
"8341","8341","4","Subgolongan","834","OPERATOR MESIN BERGERAK PERTANIAN DAN KEHUTANAN","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341","tidak","1011"
"8341.01","834101","6","Jabatan","8341","OPERATOR MESIN PEMANEN","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.01","tidak","1012"
"8341.02","834102","6","Jabatan","8341","OPERATOR MESIN PEMOTONG KAYU","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.02","tidak","1012"
"8341.03","834103","6","Jabatan","8341","OPERATOR PENGANGKUT HASIL HUTAN KAYU","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.03","tidak","1012"
"8341.04","834104","6","Jabatan","8341","OPERATOR TRAKTOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.04","tidak","1013"
"8341.05","834105","6","Jabatan","8341","OPERATOR MESIN PENEBANG POHON","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.05","tidak","1013"
"8341.99","834199","6","Jabatan","8341","OPERATOR MESIN BERGERAK PERTANIAN DAN KEHUTANAN LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8341 > 8341.99","ya","1013"
"8342","8342","4","Subgolongan","834","OPERATOR MESIN PENGERUK TANAH DAN YBDI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342","tidak","1013"
"8342.01","834201","6","Jabatan","8342","OPERATOR BULDOZER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.01","tidak","1014"
"8342.02","834202","6","Jabatan","8342","OPERATOR EKSKAVATOR","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.02","tidak","1014"
"8342.03","834203","6","Jabatan","8342","OPERATOR MESIN PEMANCANG TIANG","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.03","tidak","1015"
"8342.04","834204","6","Jabatan","8342","OPERATOR MESIN PENGHALUS JALAN","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.04","tidak","1015"
"8342.05","834205","6","Jabatan","8342","OPERATOR FRONT-END LOADER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.05","tidak","1015"
"8342.06","834206","6","Jabatan","8342","OPERATOR TRENCHER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.06","tidak","1016"
"8342.07","834207","6","Jabatan","8342","OPERATOR MESIN PENGIKIS","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.07","tidak","1016"
"8342.08","834208","6","Jabatan","8342","OPERATOR MESIN PELAPIS","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.08","tidak","1016"
"8342.09","834209","6","Jabatan","8342","OPERATOR MESIN PENEBARAN PASIR, BATU, DAN SEJENISNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.09","tidak","1016"
"8342.10","834210","6","Jabatan","8342","OPERATOR DREDGER (KAPAL KERUK)","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.10","tidak","1017"
"8342.99","834299","6","Jabatan","8342","OPERATOR MESIN PENGERUK TANAH DAN YBDI LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8342 > 8342.99","ya","1017"
"8343","8343","4","Subgolongan","834","OPERATOR MESIN DEREK/CRANE, PENGEREK/HOIST, DAN YBDI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343","tidak","1017"
"8343.01","834301","6","Jabatan","8343","OPERATOR CRANE STASIONER","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.01","tidak","1017"
"8343.02","834302","6","Jabatan","8343","OPERATOR MESIN PENGGEREK/HOIST","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.02","tidak","1018"
"8343.03","834303","6","Jabatan","8343","OPERATOR MESIN DEREK/CRANE BERGERAK","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.03","tidak","1018"
"8343.04","834304","6","Jabatan","8343","OPERATOR CRANE MENARA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.04","tidak","1018"
"8343.05","834305","6","Jabatan","8343","OPERATOR MESIN PEMASANGAN REL KERETA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.05","tidak","1019"
"8343.99","834399","6","Jabatan","8343","OPERATOR MESIN DEREK/CRANE, PENGEREK/HOIST, DAN YBDI LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8343 > 8343.99","ya","1019"
"8344","8344","4","Subgolongan","834","OPERATOR FORKLIFT","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8344","tidak","1019"
"8344.00","834400","6","Jabatan","8344","OPERATOR FORKLIFT","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 834 > 8344 > 8344.00","tidak","1020"
"835","835","3","Golongan","83","AWAK GELADAK KAPAL DAN YBDI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835","tidak","1020"
"8350","8350","4","Subgolongan","835","AWAK GELADAK KAPAL DAN YBDI","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835 > 8350","tidak","1020"
"8350.01","835001","6","Jabatan","8350","KEPALA KELASI (BOATSWAIN)","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835 > 8350 > 8350.01","tidak","1021"
"8350.02","835002","6","Jabatan","8350","PEKERJA KAPAL TUNDA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835 > 8350 > 8350.02","tidak","1021"
"8350.03","835003","6","Jabatan","8350","ANAK BUAH KAPAL","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835 > 8350 > 8350.03","tidak","1021"
"8350.99","835099","6","Jabatan","8350","AWAK GELADAK KAPAL DAN YBDI LAINNYA","8","OPERATOR DAN PERAKIT MESIN","8 > 83 > 835 > 8350 > 8350.99","ya","1021"
"9","9","1","Golongan pokok","","PEKERJA KASAR","9","PEKERJA KASAR","9","tidak","1025"
"91","91","2","Subgolongan pokok","9","TENAGA KEBERSIHAN DAN JURU BANTU","9","PEKERJA KASAR","9 > 91","tidak","1025"
"911","911","3","Golongan","91","TENAGA KEBERSIHAN DAN JURU BANTU RUMAH TANGGA, HOTEL, DAN KANTOR","9","PEKERJA KASAR","9 > 91 > 911","tidak","1026"
"9111","9111","4","Subgolongan","911","TENAGA KEBERSIHAN DAN JURU BANTU RUMAH TANGGA","9","PEKERJA KASAR","9 > 91 > 911 > 9111","tidak","1026"
"9111.01","911101","6","Jabatan","9111","ASISTEN RUMAH TANGGA","9","PEKERJA KASAR","9 > 91 > 911 > 9111 > 9111.01","tidak","1027"
"9111.02","911102","6","Jabatan","9111","JURU BERSIH RUMAH TANGGA","9","PEKERJA KASAR","9 > 91 > 911 > 9111 > 9111.02","tidak","1027"
"9111.99","911199","6","Jabatan","9111","TENAGA KEBERSIHAN DAN JURU BANTU RUMAH TANGGA LAINNYA","9","PEKERJA KASAR","9 > 91 > 911 > 9111 > 9111.99","ya","1027"
"9112","9112","4","Subgolongan","911","TENAGA KEBERSIHAN DAN JURU BANTU DI KANTOR, HOTEL, DAN TEMPAT LAINNYA","9","PEKERJA KASAR","9 > 91 > 911 > 9112","tidak","1027"
"9112.01","911201","6","Jabatan","9112","TENAGA KEBERSIHAN PESAWAT TERBANG","9","PEKERJA KASAR","9 > 91 > 911 > 9112 > 9112.01","tidak","1028"
"9112.02","911202","6","Jabatan","9112","TENAGA KEBERSIHAN HOTEL","9","PEKERJA KASAR","9 > 91 > 911 > 9112 > 9112.02","tidak","1028"
"9112.03","911203","6","Jabatan","9112","TENAGA KEBERSIHAN KANTOR","9","PEKERJA KASAR","9 > 91 > 911 > 9112 > 9112.03","tidak","1029"
"9112.04","911204","6","Jabatan","9112","JURU BERSIH TOILET","9","PEKERJA KASAR","9 > 91 > 911 > 9112 > 9112.04","tidak","1029"
"9112.99","911299","6","Jabatan","9112","TENAGA KEBERSIHAN DAN JURU BANTU DI KANTOR, HOTEL, DAN TEMPAT LAINNYA YTDL","9","PEKERJA KASAR","9 > 91 > 911 > 9112 > 9112.99","ya","1029"
"912","912","3","Golongan","91","TENAGA CUCI KENDARAAN, JENDELA, BINATU, DAN TENAGA KEBERSIHAN DENGAN TANGAN LAINNYA","9","PEKERJA KASAR","9 > 91 > 912","tidak","1029"
"9121","9121","4","Subgolongan","912","TENAGA CUCI DAN SETRIKA DENGAN TANGAN","9","PEKERJA KASAR","9 > 91 > 912 > 9121","tidak","1030"
"9121.01","912101","6","Jabatan","9121","TENAGA CUCI KIMIA (DRY CLEANER) DENGAN TANGAN","9","PEKERJA KASAR","9 > 91 > 912 > 9121 > 9121.01","tidak","1030"
"9121.02","912102","6","Jabatan","9121","TENAGA CUCI DENGAN TANGAN","9","PEKERJA KASAR","9 > 91 > 912 > 9121 > 9121.02","tidak","1030"
"9121.03","912103","6","Jabatan","9121","TENAGA SETRIKA DENGAN TANGAN","9","PEKERJA KASAR","9 > 91 > 912 > 9121 > 9121.03","tidak","1031"
"9121.99","912199","6","Jabatan","9121","TENAGA CUCI DAN SETRIKA DENGAN TANGAN LAINNYA","9","PEKERJA KASAR","9 > 91 > 912 > 9121 > 9121.99","ya","1031"
"9122","9122","4","Subgolongan","912","TENAGA CUCI KENDARAAN","9","PEKERJA KASAR","9 > 91 > 912 > 9122","tidak","1031"
"9122.01","912201","6","Jabatan","9122","TENAGA CUCI KENDARAAN (DENGAN TANGAN)","9","PEKERJA KASAR","9 > 91 > 912 > 9122 > 9122.01","tidak","1031"
"9122.02","912202","6","Jabatan","9122","TENAGA CUCI DETAIL KENDARAAN","9","PEKERJA KASAR","9 > 91 > 912 > 9122 > 9122.02","tidak","1032"
"9122.99","912299","6","Jabatan","9122","TENAGA CUCI KENDARAAN LAINNYA","9","PEKERJA KASAR","9 > 91 > 912 > 9122 > 9122.99","ya","1032"
"9123","9123","4","Subgolongan","912","TENAGA PEMBERSIH JENDELA","9","PEKERJA KASAR","9 > 91 > 912 > 9123","tidak","1032"
"9123.00","912300","6","Jabatan","9123","TENAGA PEMBERSIH JENDELA","9","PEKERJA KASAR","9 > 91 > 912 > 9123 > 9123.00","tidak","1032"
"9129","9129","4","Subgolongan","912","TENAGA KEBERSIHAN LAINNYA","9","PEKERJA KASAR","9 > 91 > 912 > 9129","ya","1032"
"9129.01","912901","6","Jabatan","9129","PEMBERSIH KARPET","9","PEKERJA KASAR","9 > 91 > 912 > 9129 > 9129.01","tidak","1033"
"9129.02","912902","6","Jabatan","9129","PEMBERSIH MENARA PENDINGIN","9","PEKERJA KASAR","9 > 91 > 912 > 9129 > 9129.02","tidak","1033"
"9129.03","912903","6","Jabatan","9129","PEMBERSIH GRAFITI","9","PEKERJA KASAR","9 > 91 > 912 > 9129 > 9129.03","tidak","1033"
"9129.04","912904","6","Jabatan","9129","PEMBERSIH KOLAM RENANG","9","PEKERJA KASAR","9 > 91 > 912 > 9129 > 9129.04","tidak","1033"
"9129.99","912999","6","Jabatan","9129","TENAGA KEBERSIHAN LAINNYA YTDL","9","PEKERJA KASAR","9 > 91 > 912 > 9129 > 9129.99","ya","1034"
"92","92","2","Subgolongan pokok","9","BURUH PERTANIAN, KEHUTANAN, DAN PERIKANAN","9","PEKERJA KASAR","9 > 92","tidak","1034"
"921","921","3","Golongan","92","BURUH PERTANIAN, KEHUTANAN, DAN PERIKANAN","9","PEKERJA KASAR","9 > 92 > 921","tidak","1034"
"9211","9211","4","Subgolongan","921","BURUH PERTANIAN","9","PEKERJA KASAR","9 > 92 > 921 > 9211","tidak","1035"
"9211.01","921101","6","Jabatan","9211","BURUH TANI PADI","9","PEKERJA KASAR","9 > 92 > 921 > 9211 > 9211.01","tidak","1035"
"9211.02","921102","6","Jabatan","9211","PEMETIK SAYURAN","9","PEKERJA KASAR","9 > 92 > 921 > 9211 > 9211.02","tidak","1036"
"9211.03","921103","6","Jabatan","9211","PEMETIK BUAH","9","PEKERJA KASAR","9 > 92 > 921 > 9211 > 9211.03","tidak","1036"
"9211.04","921104","6","Jabatan","9211","BURUH TANAM TEBU","9","PEKERJA KASAR","9 > 92 > 921 > 9211 > 9211.04","tidak","1037"
